income,age,educ,hh_size,ethnic,own_house,x
8,4,4,2,1,,.70003361
6,3,3,3,1,0,.68658149
1,1,2,3,0,1,.90998232
2,2,4,,1,,.56204689
8,5,5,3,0,1,.91567928
2,3,4,1,1,,.10177308
6,2,5,2,1,0,.013108796
1,2,3,4,0,0,.88454258
9,5,4,3,1,,.45107552
7,3,6,2,1,1,.60839564
7,3,4,2,1,0,.076098002
5,3,3,2,1,1,.53481102
3,3,4,1,1,1,.63604885
8,3,6,1,1,0,.22501732
7,5,5,1,1,0,.816567
6,3,5,1,1,1,.54472959
2,7,4,2,1,1,.40885508
1,7,3,1,1,1,.74630857
7,5,3,2,0,1,.082794711
9,3,5,2,0,,.092588313
8,3,5,1,1,0,.11142741
1,1,2,3,0,0,.84504658
8,3,5,1,1,0,.37960345
1,1,2,5,1,,.5113343
7,6,4,1,1,,.040280685
1,2,6,1,1,,.40578625
6,3,4,2,1,0,.12703095
3,2,4,3,0,0,.11949226
8,2,4,2,1,0,.20067526
8,3,6,2,1,1,.15949884
6,3,6,1,1,0,.51582628
1,1,2,5,0,1,.88116741
7,3,4,4,0,0,.47206965
2,2,4,,0,1,.24844578
2,3,6,1,1,0,.30522659
5,4,4,3,0,,.99865884
3,3,4,1,0,,.93237865
7,3,5,2,0,0,.2456084
6,3,2,3,1,0,.08605513
8,4,5,5,0,1,.41255283
1,3,4,1,0,0,.89567846
5,4,4,3,1,0,.11168125
8,3,5,1,1,,.1217104
5,4,3,2,1,0,.36152184
2,3,3,2,0,0,.80283374
7,4,3,4,0,1,.0040998762
3,6,4,1,1,1,.88230908
6,7,6,2,1,0,.80358958
5,2,5,2,1,0,.15366355
2,7,3,1,1,1,.83448303
6,2,5,2,1,0,.81311637
8,3,4,4,1,1,.17497307
2,7,4,1,1,,.39737836
8,5,4,6,1,1,.86846936
1,1,2,4,1,1,.020174433
1,1,2,3,1,1,.34500995
7,6,5,2,1,1,.42951238
1,2,6,2,1,1,.20654991
9,2,5,3,1,1,.62245762
4,6,4,2,1,0,.18281758
4,4,3,3,0,0,.32354793
9,5,5,3,1,1,.7651239
6,3,3,3,1,1,.44672334
8,3,5,2,1,1,.039122991
5,3,5,1,1,0,.58056056
1,1,2,4,0,,.68552184
1,1,2,4,0,,.69501704
9,6,4,2,1,1,.99613905
8,3,6,2,1,0,.91741133
7,3,6,1,1,0,.7081033
9,4,6,2,1,1,.30506393
6,3,6,3,0,0,.33170539
6,4,,1,1,,.83653033
4,4,5,3,0,0,.66497844
1,7,2,1,0,,.10630974
2,3,5,3,0,,.9061799
1,2,4,4,1,1,.97545505
3,2,4,1,1,0,.49455816
7,5,4,2,1,0,.91563427
8,2,4,4,0,1,.9588629
5,6,1,4,0,1,.19497998
8,3,6,1,1,0,.94271672
6,3,6,1,1,,.82545143
4,7,3,2,1,1,.69057322
5,3,4,1,1,0,.013923613
2,3,6,1,0,,.40845865
8,6,4,4,1,1,.90820354
4,7,4,1,1,1,.50562871
8,5,4,,0,1,.54230511
1,7,1,1,1,,.72354019
9,3,5,2,1,0,.43068743
7,3,6,1,1,0,.67282486
6,2,5,2,1,,.54287565
6,5,3,1,1,0,.18532701
9,3,4,2,1,,.6201067
8,5,4,3,1,1,.57468092
8,3,6,2,0,0,.55754447
2,7,3,,1,1,.9650147
7,4,4,4,0,1,.22901437
4,3,6,,1,1,.73250622
9,3,5,3,1,1,.093010612
1,2,5,3,1,,.83673584
7,3,3,2,1,,.91600651
9,2,6,2,0,1,.18521088
6,5,6,1,1,0,.17907676
2,6,4,2,1,,.84471881
9,2,4,2,0,1,.56109071
4,3,3,1,1,1,.80896503
7,3,4,3,1,,.039494336
7,3,4,3,1,,.79767025
5,6,3,3,1,1,.51600164
2,3,3,2,1,,.59854066
2,3,4,2,0,,.02214475
5,7,6,3,1,1,.28331661
1,3,4,4,0,0,.9775309
3,3,5,1,0,,.53278941
1,2,3,2,0,0,.36886466
6,3,,5,0,1,.83839476
4,6,4,2,1,1,.020765938
1,2,4,9,0,1,.10000992
6,5,5,4,0,1,.14712876
9,2,4,3,1,0,.40424472
1,7,3,1,1,0,.575647
1,1,2,4,1,1,.43399987
1,1,2,4,1,1,.2213378
2,1,2,3,1,1,.92579293
1,1,2,3,0,,.93779266
9,4,6,1,1,0,.44896418
6,4,3,4,0,1,.50112212
7,2,3,4,0,1,.94884425
1,1,2,4,0,0,.55397207
6,1,2,2,0,0,.46014479
1,1,1,6,0,1,.57891828
6,2,4,6,0,1,.81410909
5,5,3,3,0,1,.27502683
1,1,2,4,0,1,.10536081
7,5,3,3,0,,.44119021
5,6,3,3,0,0,.34336853
2,3,3,,0,,.63063622
2,2,3,3,0,1,.62033415
6,4,6,3,0,1,.92409855
2,2,4,1,0,1,.41539547
3,3,4,4,0,,.4325965
3,6,1,7,0,1,.0871436
4,1,1,3,0,,.72334754
1,1,2,4,0,1,.47159916
6,2,4,1,0,1,.22213385
1,2,2,6,0,1,.28465381
6,2,1,5,0,1,.94340432
1,3,3,1,0,1,.4265871
5,3,4,3,0,,.12797581
1,1,2,3,0,1,.583
1,1,2,4,0,1,.55032456
1,1,2,2,0,0,.95243931
1,4,3,2,0,0,.5174548
2,1,2,3,0,,.33527848
5,3,3,2,0,1,.96589798
6,3,4,1,0,1,.2091503
6,4,2,5,0,1,.5195089
7,5,1,5,0,1,.98886639
1,1,2,3,0,0,.11002651
1,2,3,7,0,1,.25798666
1,1,3,6,0,1,.99520546
1,7,2,1,0,1,.49132031
1,5,1,8,0,1,.48194259
1,4,1,8,0,1,.76660037
3,2,3,4,0,0,.31018883
6,4,3,5,0,1,.85201424
3,2,3,4,0,0,.69525903
1,1,2,8,0,1,.97656542
1,1,1,8,0,1,.6015681
6,2,4,6,0,1,.70121914
3,5,2,8,0,1,.39505106
1,1,2,7,0,1,.82483369
1,2,2,6,0,1,.36819413
9,3,5,2,0,1,.033874117
9,3,5,2,0,1,.50450039
1,1,2,9,0,1,.33982077
3,5,3,2,0,,.11979955
8,4,4,5,0,1,.026833078
3,7,3,2,1,1,.94790709
1,2,3,4,1,1,.71384299
2,2,4,5,0,1,.53507549
4,3,3,4,1,,.19113882
6,7,3,3,1,1,.071515672
8,4,4,3,1,1,.69946909
6,7,3,2,1,1,.97787088
6,3,3,4,1,1,.73038286
7,5,3,2,1,1,.27655205
1,2,3,3,1,1,.93420583
7,5,4,3,0,1,.84598583
8,5,3,2,1,1,.11877189
5,4,4,1,1,,.17086045
5,4,4,2,0,,.56953984
7,3,3,5,0,,.78682095
9,6,4,3,1,1,.61231899
7,5,4,4,1,,.0060125291
4,7,4,2,1,1,.75615162
1,2,3,4,1,1,.65502739
6,4,5,2,1,,.29953265
9,7,6,2,1,1,.66816616
9,5,3,3,1,1,.41560626
6,2,2,3,0,1,.16843419
4,2,2,3,1,1,.3954168
8,4,5,4,1,1,.68255162
8,2,4,4,1,1,.0092388
1,2,4,5,1,1,.39843142
1,2,,2,1,,.76775473
6,7,6,2,1,1,.026235778
5,7,5,2,1,1,.051590621
7,4,4,4,1,1,.44939899
6,4,5,4,0,1,.13001886
4,5,3,2,1,1,.30710706
1,3,4,,1,1,.10853634
7,4,4,3,1,1,.46078506
8,3,5,2,1,,.11260698
3,3,6,1,1,,.57069999
7,3,5,2,0,0,.33440322
9,2,4,4,1,1,.0066620787
1,2,2,7,1,1,.97196394
6,2,4,4,1,1,.607544
9,4,6,2,1,1,.68155098
1,2,3,3,1,1,.51708782
1,2,2,5,1,1,.25275859
7,4,4,4,1,1,.17685209
3,4,4,2,0,,.69395167
6,5,3,2,1,1,.17684859
8,6,6,2,1,1,.020856561
9,3,5,2,0,1,.050009847
4,5,4,4,0,1,.43362504
6,2,4,1,1,,.39351189
1,3,5,3,1,1,.75976461
5,6,5,1,1,1,.91301435
1,2,2,3,1,1,.41280526
1,2,2,4,1,1,.90601492
9,6,6,3,1,1,.60074484
8,4,4,4,1,1,.076298319
6,2,4,2,1,0,.29499519
8,6,4,3,1,1,.83480018
9,2,3,6,1,1,.96032941
9,4,6,3,1,1,.7487784
1,2,3,3,1,1,.54856616
1,2,2,7,1,1,.42297304
3,2,2,4,1,1,.74188668
7,5,4,4,0,1,.5797835
8,3,4,5,1,1,.62515372
3,7,3,2,1,,.53815895
3,7,5,2,1,,.40273198
6,2,4,2,0,0,.39039409
1,2,4,1,1,1,.82379031
9,5,6,4,1,1,.95400912
7,5,4,9,1,1,.26111215
5,3,4,4,1,,.022928979
8,5,6,2,0,1,.29336438
4,2,3,1,1,0,.18160528
7,6,6,3,1,1,.96569031
8,5,4,3,1,1,.18518916
1,2,3,6,0,1,.63241541
4,7,3,2,1,,.27034822
9,4,6,2,0,1,.025859153
9,4,5,2,0,1,.17069352
4,3,5,1,1,0,.82278115
8,4,6,2,0,,.77630514
8,6,6,2,1,,.078976221
4,6,4,2,1,1,.34788984
7,3,6,4,0,1,.61849529
8,3,4,2,1,0,.1330504
2,2,4,4,0,,.89105517
1,2,2,5,1,1,.39436072
8,3,3,4,1,1,.31942397
7,2,3,1,1,1,.69647312
2,2,3,2,1,1,.99092871
5,3,5,2,0,0,.76170969
2,3,4,1,1,0,.41423786
7,4,6,2,1,0,.30328572
7,7,4,2,1,,.60166377
6,4,3,4,1,1,.42839286
6,7,4,2,0,1,.68767649
8,3,6,2,0,1,.19134197
5,2,5,5,1,1,.68163741
6,5,3,6,1,1,.19328071
9,5,4,2,1,1,.17770001
8,6,6,2,1,,.24835372
9,5,6,4,0,1,.26897797
8,5,4,4,1,1,.17765041
6,4,4,6,0,1,.87224656
7,7,5,1,1,,.57048464
9,5,4,2,1,1,.93447572
6,6,4,2,1,1,.94279951
8,4,5,6,1,1,.33670095
8,3,5,2,1,1,.48119628
8,7,3,2,1,1,.80231112
7,4,4,3,1,1,.59159577
9,5,5,2,1,1,.20027198
9,5,3,2,1,1,.010906678
5,5,3,,1,1,.83172005
3,4,4,3,1,1,.57833034
5,2,4,3,1,1,.54661489
3,3,3,2,1,1,.94667238
2,4,4,3,0,,.60715663
9,5,4,2,1,1,.69814193
5,5,6,2,0,,.079841822
7,5,4,4,1,1,.034256943
1,6,2,2,1,1,.56367993
4,4,3,3,1,0,.037979715
7,7,6,2,1,1,.08112216
2,4,3,2,1,,.7908023
7,5,6,3,1,1,.16036636
7,2,4,2,1,1,.49039385
9,5,3,5,1,1,.044984829
6,3,4,3,1,1,.32827485
1,2,2,3,0,0,.16581239
3,6,3,2,1,1,.087720446
7,3,4,3,1,0,.016765038
6,3,4,4,1,1,.75868618
9,4,6,3,1,1,.49382687
7,6,4,2,1,,.56608373
1,2,4,4,1,1,.029557088
6,6,3,1,1,,.10211547
9,5,4,3,1,1,.26471344
4,4,3,4,1,1,.5532015
8,4,3,2,1,1,.36634231
6,6,4,2,1,,.86362267
1,4,3,3,0,,.61930209
4,2,4,1,0,0,.040556684
8,1,2,3,1,1,.92716789
7,2,4,5,1,1,.90350598
4,2,4,2,0,,.27145654
8,4,4,5,1,1,.91654706
6,5,2,1,1,,.89001822
7,2,3,4,0,1,.26181507
9,2,3,8,0,1,.78257334
3,2,4,3,1,1,.04177434
2,2,4,2,1,0,.13029127
9,3,4,2,1,1,.31293672
2,4,4,2,1,1,.22427702
9,4,6,2,1,1,.62738615
9,4,4,4,1,1,.099363655
8,5,4,4,0,1,.20772941
2,3,4,6,1,,.70141333
6,4,5,1,1,0,.26340842
2,2,2,2,0,,.95363545
2,3,2,2,0,,.30688184
4,2,4,2,1,0,.17467138
3,2,4,1,1,0,.14234778
9,3,3,2,1,1,.6778897
1,2,2,3,1,0,.64988929
4,3,3,4,1,1,.55964655
3,2,4,2,1,0,.11163303
4,2,3,2,1,1,.48710093
6,2,3,5,0,1,.44905236
5,3,5,1,1,,.16887864
8,6,3,5,1,1,.094921768
8,4,5,3,1,1,.13675739
3,4,4,2,0,1,.96477824
4,2,3,1,1,0,.85949576
6,4,3,2,0,,.34821951
1,2,3,4,1,0,.2209134
8,5,3,4,1,1,.12004121
2,2,4,3,1,0,.35511151
8,2,4,3,1,1,.23031753
5,4,5,2,1,1,.39139017
4,6,4,2,1,1,.47172281
7,6,3,3,1,1,.41977245
9,3,3,3,1,1,.54817832
4,3,5,1,1,1,.84925556
9,4,4,4,1,1,.21845169
9,7,6,4,1,1,.11650024
8,6,4,3,1,1,.13800932
4,7,3,1,1,,.39478138
8,3,4,3,1,1,.76133317
5,2,3,4,1,1,.34473565
6,3,4,2,1,0,.85299611
6,2,4,2,1,0,.24518077
9,5,5,4,1,1,.87925822
8,4,4,2,1,1,.30951259
1,2,4,3,1,0,.15918171
1,1,2,6,1,1,.46103713
1,1,2,3,0,1,.46193591
1,1,2,4,1,1,.6282087
1,1,2,4,1,1,.089970745
1,1,1,4,1,1,.54689294
1,1,1,4,1,1,.014754703
1,1,2,2,0,,.0086447941
1,1,2,4,1,1,.76926214
1,1,2,3,1,1,.27010545
1,1,1,4,1,1,.61908036
1,1,2,4,1,1,.63740402
1,1,2,3,1,0,.91049135
1,1,2,3,1,1,.99798077
1,1,2,,1,,.87669355
7,1,2,9,1,1,.86080927
1,1,2,,0,,.57650733
1,1,2,5,1,1,.021484904
1,1,2,3,0,1,.43001145
1,1,2,5,0,1,.42238611
1,1,2,8,1,1,.74139416
9,2,3,4,1,1,.086046115
9,2,4,4,1,1,.11049718
5,2,5,2,1,,.80663955
1,2,4,,0,,.016180791
1,2,4,3,1,1,.74887508
8,2,4,3,1,1,.90474981
8,5,3,2,1,,.32324618
8,4,4,4,1,1,.82209706
6,4,4,2,1,1,.65629083
9,4,4,4,1,1,.34091797
5,4,3,1,1,0,.7339325
2,2,4,5,1,1,.90691978
2,7,6,6,1,1,.74118054
7,7,5,1,1,,.73903012
4,2,5,1,1,1,.26984572
8,3,4,1,1,,.99994177
3,6,2,,0,0,.49478525
4,2,2,2,0,0,.26914394
6,3,6,2,1,1,.2983174
8,4,5,2,1,1,.90968782
3,2,4,3,1,1,.10293213
4,2,2,2,0,0,.64017296
9,5,6,2,1,1,.47124544
1,3,3,4,1,1,.78442889
3,2,4,1,1,,.95442218
9,5,6,3,1,1,.26362365
9,5,4,2,1,1,.67539907
1,6,4,1,1,1,.20655736
4,3,3,2,1,,.89127141
8,4,4,5,1,1,.60417539
9,5,4,4,1,1,.35162812
1,2,4,5,1,1,.19269842
8,4,4,2,1,,.7701968
2,3,5,4,0,1,.12551324
9,2,4,5,1,1,.30751997
7,3,3,4,0,1,.65493017
8,4,6,6,1,1,.45686027
2,3,6,4,0,,.23094693
4,7,3,2,1,,.49732226
3,4,3,3,1,1,.92966473
6,3,4,2,1,,.89769191
7,5,5,3,1,1,.99482316
2,6,3,2,1,,.53616911
9,4,5,2,1,1,.39277482
8,5,5,,1,1,.23427761
3,3,3,4,1,,.12947007
8,4,4,4,1,1,.12148965
6,4,3,1,0,1,.60913259
1,3,3,4,0,1,.99768335
8,2,3,4,1,1,.34750468
3,3,3,3,1,,.014937065
2,3,4,7,0,1,.11390499
9,4,6,2,1,1,.0035572955
9,6,4,3,1,1,.93083966
8,6,6,2,1,,.086034521
4,2,3,2,0,0,.83580196
3,2,4,4,0,1,.73191053
1,2,5,2,0,0,.77662587
7,3,3,5,1,1,.47733799
1,2,3,3,1,0,.14326324
7,3,6,4,1,1,.44981262
4,2,3,6,0,1,.90813082
1,1,2,5,0,1,.54506493
7,2,4,5,0,,.6006037
2,2,3,1,1,,.26183644
6,3,1,5,0,1,.11645567
6,5,3,3,0,1,.0086797178
8,3,5,2,1,1,.75701326
9,3,6,2,1,1,.43671396
8,4,4,5,1,1,.005441709
8,3,3,2,1,,.5586378
9,4,4,1,1,1,.036723964
6,3,4,2,1,1,.41950223
4,3,4,2,1,1,.90128523
6,5,3,2,1,,.51675403
2,2,4,4,0,1,.32768741
4,2,4,3,1,1,.88016367
4,3,5,1,1,1,.30045292
1,2,3,3,1,1,.68393272
7,4,3,,1,1,.43910047
8,7,4,1,1,0,.40708095
8,6,5,2,1,1,.73127925
3,7,3,1,1,1,.2528117
7,2,4,2,0,0,.51130897
6,6,6,2,1,0,.41699505
6,5,5,5,0,1,.88058615
7,3,5,1,0,1,.095393248
2,2,4,3,0,0,.6346817
1,2,3,3,0,1,.61597288
1,1,1,,0,1,.81632721
1,1,2,4,1,1,.80050927
4,1,,5,0,,.69234467
1,1,2,4,0,1,.55649036
1,1,1,6,0,1,.59080344
6,4,4,2,1,1,.11718509
4,2,4,2,1,0,.27266607
6,2,3,1,1,,.870529
8,2,2,8,0,1,.50489897
8,3,4,2,0,1,.31615365
8,5,4,7,0,1,.27687198
8,5,1,2,0,0,.99775863
1,2,4,6,1,1,.33748943
8,4,4,4,0,,.13375475
8,4,3,4,1,1,.90750432
9,4,5,2,1,1,.93131131
8,2,4,6,0,1,.40096051
8,4,5,2,1,1,.22108433
8,5,4,5,1,1,.22152755
9,4,5,4,1,1,.53805709
9,2,3,,0,0,.067278922
3,3,3,1,1,0,.83036226
5,4,4,3,1,1,.01557218
1,2,3,4,0,,.59170902
1,2,3,6,1,1,.78151578
1,4,5,1,1,,.17420009
5,2,2,7,0,,.70697182
6,5,4,6,0,1,.55171758
1,1,2,5,0,,.47517797
7,4,3,4,1,1,.19236045
1,1,1,4,0,,.096848063
2,6,1,2,0,1,.34766129
6,3,4,2,0,1,.4692685
6,6,2,2,0,1,.42037874
6,3,5,1,0,,.082228683
3,2,3,4,0,1,.86958867
1,1,1,4,0,1,.58180976
1,2,4,4,0,1,.52085793
2,3,3,4,0,,.41518146
1,3,2,,0,1,.51227319
5,3,6,,0,0,.16483226
6,7,3,2,0,,.17328396
4,3,3,3,0,0,.62198561
2,2,2,8,0,1,.056399588
1,2,1,3,0,0,.53869021
1,2,1,,0,0,.41795647
5,3,3,2,0,0,.93714374
7,5,3,5,0,1,.47895113
7,4,3,5,0,1,.085097693
2,2,6,7,0,1,.61901599
1,2,3,,0,1,.60726458
3,2,3,4,0,1,.0089023309
2,3,2,5,0,0,.041998226
4,4,3,4,0,1,.31827658
1,2,2,3,0,0,.05597835
1,6,1,4,0,1,.12947783
1,2,2,2,0,,.85427511
2,5,2,4,0,1,.0086551448
3,3,2,3,0,1,.2114614
1,7,1,2,0,1,.93364954
1,3,2,3,0,0,.56899887
2,3,1,3,0,0,.9737767
3,6,1,1,0,1,.13067973
2,4,1,1,0,,.15968049
1,2,4,6,0,1,.54068643
1,3,1,7,0,1,.22440624
6,2,3,6,0,1,.33756107
1,3,3,5,0,0,.18221889
1,4,3,5,0,0,.33717644
1,2,2,7,0,1,.3344883
1,2,3,5,0,0,.70883685
1,1,3,5,0,0,.35719588
1,2,4,5,0,1,.11617411
3,5,1,,0,1,.95227039
1,3,1,5,0,0,.05352946
1,4,2,5,0,0,.14342529
2,4,1,4,0,1,.85300612
1,3,3,1,0,1,.75143611
1,2,2,6,0,1,.37256658
5,2,4,3,0,1,.96144378
7,2,4,6,0,1,.47833341
1,2,2,3,0,0,.13403744
1,2,3,3,0,0,.49152115
2,2,4,2,0,1,.18543714
1,2,3,6,0,,.36051032
2,3,2,4,0,0,.32730266
5,3,1,4,0,0,.46193042
2,2,4,8,0,1,.31412151
4,3,3,3,0,0,.046864703
5,3,2,4,0,0,.80376899
1,3,2,4,0,1,.95855916
1,5,1,6,0,0,.81073344
2,2,4,2,0,0,.1452335
1,3,3,2,0,1,.5048514
1,2,2,2,0,1,.39492917
1,3,1,,0,1,.12558557
1,3,1,7,0,0,.14403106
5,3,4,3,0,0,.48936146
1,2,2,3,0,0,.69395149
1,3,2,6,0,0,.47630444
1,5,,2,0,0,.016591778
2,5,1,3,0,1,.40337089
8,6,5,2,0,1,.62306982
2,2,2,8,0,1,.45109329
2,2,2,5,0,1,.31326661
1,3,1,5,0,1,.84322393
6,3,3,3,0,1,.92489779
5,4,4,4,0,1,.68318349
4,3,2,6,0,1,.86828184
1,3,4,2,0,,.21832231
1,2,4,4,0,0,.88404787
3,3,5,2,1,,.42584848
5,2,4,2,0,0,.92715091
4,2,4,2,1,0,.21791947
4,2,3,2,1,0,.96711338
8,5,4,3,1,1,.46421039
8,4,4,2,1,1,.70378751
6,4,3,5,0,1,.74051094
5,6,3,2,1,1,.32615048
8,5,4,4,0,1,.46546778
8,4,5,2,1,1,.84866345
4,3,3,2,1,0,.77501422
7,3,6,1,1,1,.99142826
5,3,4,6,1,1,.86083764
3,7,4,1,1,0,.021312073
4,3,4,2,1,1,.57487524
1,2,3,4,0,1,.13981737
1,2,3,,1,,.49359936
6,4,4,4,0,0,.12070857
5,5,4,4,0,0,.95535845
5,4,4,4,1,1,.96324724
7,3,4,4,1,1,.19246653
8,4,4,3,1,1,.54176885
2,5,4,1,1,0,.52114052
8,3,4,4,1,1,.34317139
6,5,4,2,1,1,.17768143
1,2,3,7,1,1,.49114653
7,3,3,5,0,1,.45061839
1,2,3,4,1,0,.67805213
1,2,2,3,0,1,.35597754
5,3,4,4,0,0,.97415608
2,2,3,3,0,1,.24095874
1,2,4,3,0,0,.46712518
1,3,6,1,1,,.076417528
7,3,4,4,1,1,.18993914
6,2,3,2,0,1,.25503719
6,3,3,2,1,1,.85621512
3,3,5,1,1,1,.80057633
5,5,4,2,1,1,.21346736
5,4,5,5,1,1,.91299063
5,4,3,2,1,1,.38140792
2,4,3,2,1,1,.38995034
4,5,4,2,1,1,.53783768
7,5,5,4,0,1,.11661971
6,3,4,4,1,1,.48860559
7,5,3,4,1,1,.21493731
5,4,3,4,0,1,.63955092
7,6,6,2,1,1,.34141335
6,4,4,5,1,1,.51449072
8,6,3,2,1,,.7580269
8,4,6,1,1,1,.85470247
8,5,4,4,1,1,.0009927802
5,2,4,2,1,0,.61737281
8,2,3,3,1,1,.17003182
1,2,4,3,1,1,.60188705
8,4,4,5,1,1,.45266059
2,2,4,1,1,,.84214151
6,3,4,1,0,0,.38727
7,3,4,5,0,1,.5621509
7,5,4,4,1,1,.34864289
2,2,3,2,0,0,.16200124
1,2,3,2,0,0,.3468318
1,2,2,5,1,1,.027431142
7,5,4,5,1,1,.69391549
1,3,4,5,1,1,.011901247
2,6,1,3,1,0,.55853981
9,2,3,4,1,,.27851129
6,4,3,2,1,0,.93677217
8,4,4,3,1,1,.2947526
6,7,4,2,1,1,.00068176893
6,7,4,,1,1,.5992316
3,7,3,2,1,,.84716833
2,2,3,1,1,0,.32256761
2,2,2,2,1,0,.14050636
1,2,2,3,1,1,.04092456
7,3,4,3,1,,.15648508
6,3,4,1,1,1,.0064982586
8,5,3,2,1,1,.91668993
8,6,4,2,1,1,.92992866
7,2,3,2,0,0,.90152425
4,2,3,3,1,,.80366158
7,3,2,1,1,1,.90291744
1,2,4,3,0,1,.8083666
4,4,4,2,1,1,.045104317
6,5,6,1,1,1,.79187256
3,2,4,2,1,0,.5188511
1,1,2,3,0,1,.73310196
1,2,2,4,0,1,.85817468
6,3,4,4,1,1,.053448781
4,4,3,1,1,0,.23008852
6,2,3,3,1,1,.58090973
8,2,2,4,1,1,.71308118
8,4,5,3,1,,.035885219
8,4,5,2,1,,.33783886
1,1,2,8,1,1,.10487223
1,2,3,9,1,1,.90432644
1,2,3,1,1,,.019208113
2,2,3,3,1,0,.59124863
2,3,4,,1,0,.015328666
1,1,2,,1,1,.27661079
7,1,2,4,1,1,.3806214
1,1,1,3,1,1,.54075533
1,1,1,3,1,0,.60280663
1,1,2,5,0,1,.3183111
1,1,2,5,0,1,.76995051
1,1,2,4,1,1,.32462168
7,4,6,4,1,1,.88788354
1,1,2,4,1,1,.079837807
1,1,2,4,1,1,.3296262
7,4,4,8,1,1,.052113377
2,2,3,1,1,,.37871781
1,1,2,4,1,1,.68521959
6,4,4,3,1,1,.96097952
6,3,3,4,1,1,.0035454021
1,1,2,3,1,1,.98234391
7,4,5,3,1,1,.80667955
6,3,5,4,1,1,.81173271
6,3,4,5,1,1,.65911752
1,7,4,1,1,,.016946362
1,1,2,3,1,,.079984426
8,4,4,3,1,1,.2010238
3,5,3,3,1,1,.51868874
2,5,4,,1,,.82260644
1,5,1,,1,1,.14785393
6,1,2,8,0,1,.61345685
8,4,3,2,0,1,.8753435
8,5,5,2,0,,.31031764
1,2,3,4,0,1,.79909968
8,2,3,1,0,0,.23529702
7,3,5,5,0,1,.34359181
1,1,2,2,0,0,.75961363
4,2,3,1,0,,.0040641013
8,4,3,3,0,1,.3984423
1,1,2,6,0,1,.25798708
4,2,3,4,1,1,.10447469
1,2,3,4,0,,.29199705
5,4,3,4,1,1,.79449946
6,3,3,5,1,1,.63804263
2,2,2,5,1,1,.4643479
3,2,3,3,1,,.32749081
8,3,5,2,0,1,.92467165
3,2,4,4,1,1,.86959541
9,6,5,2,1,1,.69616073
1,2,3,,0,1,.94081682
6,5,4,2,0,1,.79949301
6,3,4,3,1,1,.5503391
2,3,5,4,0,0,.94098973
6,2,3,6,0,1,.37918898
2,3,3,3,0,1,.23675029
2,3,3,3,1,1,.40757066
5,4,3,3,0,1,.70428514
8,2,6,1,1,0,.84464806
6,2,3,,1,,.62007099
1,1,1,4,0,1,.42735672
8,3,3,4,1,1,.82055706
6,3,5,2,1,1,.85885793
9,2,3,3,1,1,.034882843
5,3,2,5,1,1,.9328813
9,1,2,2,0,,.018156709
3,7,2,1,1,1,.51935828
2,7,3,1,1,0,.63684136
3,6,4,1,1,1,.8005051
8,5,6,3,1,1,.98248577
8,4,6,3,1,1,.15609737
9,2,3,9,1,1,.14740092
1,1,2,3,0,1,.50090122
1,1,2,4,1,1,.8964079
9,1,4,4,1,1,.35934326
7,3,3,3,0,,.30621549
7,3,2,2,0,1,.15125784
1,1,1,3,0,,.52303302
5,1,2,3,0,1,.71797115
1,2,3,3,0,0,.28067353
1,2,3,3,1,,.83684331
1,1,3,1,0,0,.1647456
2,2,2,3,1,,.4418624
1,1,2,4,1,0,.21438709
1,2,3,5,1,0,.96241975
1,2,4,2,0,0,.76481462
6,5,3,4,1,1,.57701695
1,1,1,3,1,0,.055115331
1,2,2,3,1,0,.54137832
6,2,4,3,0,,.49339512
6,5,3,2,1,1,.88822412
1,1,2,3,1,1,.04242108
1,1,2,6,1,1,.67690164
1,1,2,4,0,1,.21305871
4,1,2,2,0,,.37637514
1,2,3,2,1,0,.75084305
8,4,4,7,1,1,.52090752
1,1,2,2,1,1,.89084476
8,2,4,7,0,1,.83908457
7,1,2,2,1,1,.72961169
9,4,4,4,1,1,.69597566
1,1,1,4,1,1,.80006391
1,1,1,3,1,1,.41999426
1,3,3,3,1,0,.12064753
1,1,2,2,1,1,.087371856
1,1,2,3,1,1,.088949747
1,1,2,,1,1,.097068764
1,2,4,3,1,1,.57349575
1,1,2,3,1,1,.36958766
2,2,4,4,1,1,.794043
4,4,4,2,1,0,.720007
1,2,4,5,1,1,.94912022
1,2,4,1,1,,.030950671
2,2,3,1,1,0,.023350084
2,2,4,1,1,1,.36418399
1,2,4,6,1,1,.53675258
1,2,5,1,1,,.39020276
3,5,4,1,1,1,.12079765
3,2,3,2,1,0,.86273384
5,3,3,4,0,1,.037155725
1,2,4,1,1,0,.093317874
1,3,4,3,1,1,.45567828
6,4,3,3,1,1,.061114591
1,4,3,2,0,1,.34876594
5,3,4,5,1,1,.32667953
4,5,4,2,1,1,.65102547
1,1,2,3,1,1,.041720502
1,2,3,4,0,1,.8092711
1,2,4,3,0,0,.62256896
6,3,6,3,1,1,.39401108
4,7,4,2,1,,.35784528
6,2,3,3,1,,.14981472
6,6,6,3,1,1,.63902569
7,3,4,3,0,,.81820989
3,2,4,4,1,0,.24003394
6,5,3,2,0,1,.62780064
1,2,2,3,1,0,.67256916
2,6,3,2,1,1,.49251571
4,3,3,3,1,1,.16420321
6,3,4,3,1,1,.6289404
7,2,3,4,1,,.58116704
1,2,4,1,1,1,.12830472
9,2,2,3,1,1,.59504557
